Date,Open,High,Low,Close,Volume
27-Jun-14,1990.90,1997.01,1983.88,1988.51,218844000
26-Jun-14,1983.00,1997.08,1982.48,1995.05,273508000
25-Jun-14,1992.69,1993.60,1980.78,1981.77,336654000
24-Jun-14,1976.24,1998.31,1976.24,1994.35,250605000
23-Jun-14,1975.10,1980.31,1971.61,1974.92,231738000
20-Jun-14,1990.71,1990.73,1965.12,1968.07,232659000
19-Jun-14,1994.23,1999.11,1985.89,1992.03,257886000
18-Jun-14,2002.26,2002.26,1987.03,1989.49,216850000
17-Jun-14,1994.89,2002.96,1991.53,2001.55,236597000
16-Jun-14,1986.86,1995.86,1985.30,1993.59,233603000
13-Jun-14,2005.55,2005.55,1984.04,1990.85,223112000
12-Jun-14,2013.60,2015.80,2003.57,2011.65,251876000
11-Jun-14,2009.51,2016.78,2006.73,2014.67,238048000
10-Jun-14,2000.89,2011.87,1996.21,2011.80,234933000
9-Jun-14,2004.73,2008.86,1986.53,1990.04,209610000
5-Jun-14,2007.20,2007.20,1986.95,1995.48,222091000
3-Jun-14,2006.31,2008.56,1990.72,2008.56,266745000
2-Jun-14,1998.81,2006.93,1995.69,2002.00,265590000
30-May-14,2015.37,2019.17,1994.96,1994.96,247324000
29-May-14,2020.67,2021.96,2009.23,2012.26,228538000
28-May-14,2000.26,2017.06,1997.89,2017.06,210650000
27-May-14,2014.87,2016.73,1988.44,1997.63,221791000
26-May-14,2016.21,2020.96,2008.14,2010.35,196575000
23-May-14,2013.09,2017.96,2011.76,2017.17,241806000
22-May-14,2015.41,2022.59,2011.60,2015.59,231079000
21-May-14,2003.48,2015.63,2001.74,2008.33,224090000
20-May-14,2011.85,2014.46,2004.32,2011.26,248337000
19-May-14,2013.79,2015.53,2002.89,2015.14,265596000
16-May-14,2003.48,2013.44,1997.27,2013.44,232529000
15-May-14,2007.88,2015.37,2006.38,2010.20,259392000
14-May-14,1990.99,2010.85,1990.79,2010.83,233871000
13-May-14,1973.08,1988.41,1969.60,1982.93,242163000
12-May-14,1956.26,1966.64,1950.91,1964.94,201643000
9-May-14,1953.48,1958.34,1949.64,1956.55,205209000
8-May-14,1945.94,1950.60,1934.72,1950.60,222431000
7-May-14,1964.19,1964.19,1939.55,1939.88,193040000
2-May-14,1966.29,1968.50,1956.32,1959.44,179541000
30-Apr-14,1973.56,1974.33,1955.15,1961.79,227317000
29-Apr-14,1974.67,1976.17,1960.36,1964.77,177609000
28-Apr-14,1969.04,1976.56,1969.04,1969.26,168833000
25-Apr-14,1996.61,1996.64,1971.66,1971.66,208364000
24-Apr-14,2006.38,2007.17,1993.18,1998.34,235074000
23-Apr-14,2010.06,2013.09,1999.78,2000.37,241734000
22-Apr-14,2000.94,2004.42,1991.47,2004.22,212020000
21-Apr-14,2006.21,2006.95,1993.53,1999.22,205579000
18-Apr-14,1998.52,2005.22,1998.26,2004.28,206506000
17-Apr-14,2000.47,2001.29,1984.98,1992.05,200186000
16-Apr-14,1994.31,1995.86,1986.25,1992.21,230740000
15-Apr-14,2008.49,2009.04,1990.34,1992.27,194527000
14-Apr-14,1993.81,2001.00,1993.07,1997.02,205712000
11-Apr-14,1985.28,1997.44,1985.16,1997.44,218126000
10-Apr-14,2007.71,2008.98,1995.79,2008.61,232446000
9-Apr-14,1997.98,2001.15,1992.12,1998.95,233698000
8-Apr-14,1977.61,1994.58,1977.61,1993.03,218149000
7-Apr-14,1984.29,1992.18,1978.63,1989.70,186350000
4-Apr-14,1987.84,1993.96,1985.76,1988.09,225635000
3-Apr-14,1999.42,2007.88,1992.16,1993.70,225726000
2-Apr-14,2000.13,2001.26,1995.08,1997.25,220913000
1-Apr-14,1983.78,1991.98,1976.06,1991.98,214641000
31-Mar-14,1988.73,1989.80,1973.05,1985.61,241040000
28-Mar-14,1972.63,1985.50,1971.25,1981.00,244600000
27-Mar-14,1963.66,1979.70,1963.10,1977.97,218060000
26-Mar-14,1954.60,1965.44,1953.69,1964.31,248945000
25-Mar-14,1940.90,1946.09,1936.62,1941.25,225160000
24-Mar-14,1937.06,1950.54,1937.06,1945.55,228280000
21-Mar-14,1930.24,1935.18,1927.85,1934.94,252871000
20-Mar-14,1934.15,1934.63,1919.37,1919.52,220600000
19-Mar-14,1947.34,1948.15,1935.27,1937.68,249083000
18-Mar-14,1941.12,1946.14,1931.83,1940.21,274288000
17-Mar-14,1921.15,1928.43,1919.61,1927.53,214929000
14-Mar-14,1916.07,1927.89,1913.64,1919.90,254025000
13-Mar-14,1940.35,1946.28,1931.75,1934.38,259619000
12-Mar-14,1957.67,1958.09,1930.48,1932.54,329923000
11-Mar-14,1957.22,1963.87,1951.20,1963.87,247468000
10-Mar-14,1967.63,1967.66,1951.96,1954.42,214944000
7-Mar-14,1979.70,1983.53,1968.66,1974.68,231557000
6-Mar-14,1973.67,1975.62,1968.17,1975.62,193740000
5-Mar-14,1973.28,1977.30,1970.28,1971.24,197699000
4-Mar-14,1954.58,1963.56,1952.61,1954.11,200370000
3-Mar-14,1967.90,1969.16,1955.11,1964.69,222621000
28-Feb-14,1976.48,1981.15,1972.65,1979.99,252826000
27-Feb-14,1969.85,1980.37,1965.70,1978.43,201055000
26-Feb-14,1963.45,1973.88,1955.92,1970.77,209147000
25-Feb-14,1958.30,1964.86,1955.70,1964.86,226038000
24-Feb-14,1958.06,1961.41,1943.86,1949.05,193814000
21-Feb-14,1948.03,1957.83,1946.68,1957.83,216316000
20-Feb-14,1932.90,1941.13,1927.53,1930.57,232323000
19-Feb-14,1944.70,1944.70,1932.44,1942.93,213564000
18-Feb-14,1946.88,1951.06,1935.60,1946.91,200447000
17-Feb-14,1951.74,1955.04,1942.94,1946.36,215467000
14-Feb-14,1930.14,1946.81,1930.14,1940.28,216590000
13-Feb-14,1936.62,1944.73,1924.39,1926.96,187857000
12-Feb-14,1942.23,1942.23,1933.54,1935.84,225374000
11-Feb-14,1924.45,1935.29,1920.55,1932.06,226381000
10-Feb-14,1928.13,1928.39,1916.40,1923.30,207959000
7-Feb-14,1922.45,1923.25,1910.90,1922.50,272962000
6-Feb-14,1897.35,1910.91,1897.35,1907.89,259440000
5-Feb-14,1897.95,1901.40,1888.47,1891.32,244028000
4-Feb-14,1894.96,1898.08,1885.53,1886.85,250975000
3-Feb-14,1930.09,1931.81,1917.64,1919.96,229649000
29-Jan-14,1925.93,1941.71,1925.52,1941.15,219931000
28-Jan-14,1907.18,1919.26,1904.05,1916.93,270494000
27-Jan-14,1905.91,1918.68,1899.76,1910.34,340433000
24-Jan-14,1941.55,1947.01,1924.49,1940.56,279236000
23-Jan-14,1968.77,1969.04,1947.01,1947.59,229385000
22-Jan-14,1960.46,1970.42,1959.57,1970.42,243856000
21-Jan-14,1955.26,1965.43,1949.56,1963.89,289327000
20-Jan-14,1945.99,1955.28,1934.38,1953.78,279526000
17-Jan-14,1958.50,1962.64,1943.13,1944.48,260911000
16-Jan-14,1957.91,1965.27,1955.79,1957.32,379566000
15-Jan-14,1956.43,1956.84,1945.87,1953.28,250867000
14-Jan-14,1942.79,1961.73,1939.31,1946.07,244063000
13-Jan-14,1947.38,1954.07,1942.83,1948.92,267941000
10-Jan-14,1949.53,1956.97,1931.16,1938.54,262992000
9-Jan-14,1962.30,1964.59,1946.11,1946.11,276402000
8-Jan-14,1965.50,1966.95,1950.02,1958.96,217070000
7-Jan-14,1947.65,1965.74,1947.08,1959.44,193026000
6-Jan-14,1947.62,1961.85,1943.74,1953.28,193630000
3-Jan-14,1963.72,1964.63,1936.15,1946.14,188529000
2-Jan-14,2013.11,2013.89,1967.19,1967.19,207769000
30-Dec-13,2004.32,2011.34,1998.61,2011.34,172231000
27-Dec-13,1994.05,2004.55,1987.58,2002.28,207767000
26-Dec-13,2004.25,2009.96,1997.34,1999.30,230531000
24-Dec-13,2000.24,2007.34,1994.34,2001.59,214693000
23-Dec-13,1993.45,2000.07,1989.00,1996.89,222998000
20-Dec-13,1973.12,1984.44,1972.59,1983.35,247064000
19-Dec-13,1996.79,1997.02,1969.95,1975.65,255817000
18-Dec-13,1971.85,1982.42,1966.18,1974.63,258663000
17-Dec-13,1977.94,1979.62,1962.22,1965.74,253888000
16-Dec-13,1960.60,1970.25,1956.63,1961.15,213506000
13-Dec-13,1963.04,1963.81,1947.44,1962.91,234102000
12-Dec-13,1966.44,1970.51,1958.99,1967.93,255083000
11-Dec-13,1987.22,2000.15,1972.87,1977.97,231373000
10-Dec-13,2000.03,2001.33,1989.41,1993.45,200955000
9-Dec-13,2000.52,2003.97,1997.58,2000.38,230268000
6-Dec-13,1982.99,1990.55,1980.40,1980.41,201896000
5-Dec-13,1993.73,1994.32,1971.44,1984.77,217668000
4-Dec-13,1998.69,2006.71,1986.80,1986.80,230327000
3-Dec-13,2023.62,2028.07,2008.55,2009.36,294947000
2-Dec-13,2050.45,2052.88,2029.10,2030.78,229691000
29-Nov-13,2044.85,2050.70,2038.46,2044.87,245371000
28-Nov-13,2039.73,2047.66,2037.73,2045.77,276271000
27-Nov-13,2016.28,2028.81,2010.84,2028.81,284075000
26-Nov-13,2008.19,2022.66,1998.90,2022.64,275309000
25-Nov-13,2020.00,2031.11,2015.98,2015.98,295511000
22-Nov-13,2002.15,2011.20,1992.48,2006.23,350984000
21-Nov-13,2013.71,2013.71,1985.65,1993.78,292665000
20-Nov-13,2028.34,2029.61,2010.74,2017.24,334802000
19-Nov-13,2009.95,2033.91,2009.47,2031.64,402796000
18-Nov-13,2014.24,2018.17,2009.76,2010.81,313966000
15-Nov-13,1980.99,2006.31,1980.99,2005.64,264691000
14-Nov-13,1980.20,1981.89,1963.42,1967.56,323106000
13-Nov-13,1993.16,1993.16,1963.56,1963.56,251537000
12-Nov-13,1983.94,2000.41,1983.89,1995.48,247354000
11-Nov-13,1995.86,1995.86,1973.05,1977.30,286216000
8-Nov-13,1987.21,1998.59,1984.86,1984.87,287308000
7-Nov-13,2014.85,2017.55,2000.60,2004.04,310946000
6-Nov-13,2015.32,2023.52,2011.41,2013.67,273687000
5-Nov-13,2027.62,2029.60,2010.20,2013.93,257823000
4-Nov-13,2035.08,2035.84,2022.91,2025.17,235243000
1-Nov-13,2037.25,2041.23,2030.57,2039.42,294189000
31-Oct-13,2050.96,2055.59,2030.09,2030.09,254503000
30-Oct-13,2055.00,2059.58,2043.93,2059.58,263429000
29-Oct-13,2046.67,2053.78,2039.46,2051.76,307654000
28-Oct-13,2037.28,2048.14,2030.90,2048.14,257528000
25-Oct-13,2047.46,2047.46,2023.82,2034.39,234838000
24-Oct-13,2034.96,2046.69,2027.93,2046.69,254851000
23-Oct-13,2062.81,2063.28,2035.75,2035.75,367990000
22-Oct-13,2051.01,2056.12,2045.45,2056.12,378783000
21-Oct-13,2054.16,2060.18,2047.83,2053.01,281927000
18-Oct-13,2046.56,2052.40,2041.36,2052.40,257591000
17-Oct-13,2051.19,2052.44,2035.96,2040.61,306925000
16-Oct-13,2040.03,2049.50,2033.75,2034.61,267494000
15-Oct-13,2034.69,2045.50,2033.84,2040.96,233624000
14-Oct-13,2026.07,2026.79,2019.65,2020.27,220739000
11-Oct-13,2018.01,2028.11,2012.66,2024.90,254286000
10-Oct-13,2000.91,2010.00,1997.66,2001.40,222678000
8-Oct-13,1987.97,2002.78,1981.21,2002.76,329570000
7-Oct-13,1997.17,2002.61,1991.02,1994.42,249767000
4-Oct-13,1999.92,2004.65,1985.63,1996.98,241066000
2-Oct-13,2012.07,2012.82,1999.02,1999.47,238251000
1-Oct-13,1997.62,2012.52,1991.22,1998.87,281272000
30-Sep-13,2002.02,2005.41,1994.22,1996.96,292784000
27-Sep-13,2012.26,2016.34,2008.25,2011.80,282342000
26-Sep-13,1992.10,2007.32,1991.10,2007.32,255553000
25-Sep-13,2004.53,2006.88,1988.87,1998.06,294752000
24-Sep-13,2001.51,2011.11,1990.36,2007.10,309360000
23-Sep-13,2000.72,2015.18,1994.77,2009.41,249539000
17-Sep-13,2009.31,2009.31,1994.31,2005.58,264661000
16-Sep-13,2011.69,2018.02,2004.45,2013.37,248501000
13-Sep-13,1994.95,2004.87,1992.26,1994.32,253919000
12-Sep-13,2004.67,2017.48,1995.16,2004.06,359255000
11-Sep-13,1995.96,2003.85,1987.40,2003.85,299411000
10-Sep-13,1978.08,1994.06,1974.59,1994.06,264327000
9-Sep-13,1964.09,1974.67,1962.62,1974.67,270736000
6-Sep-13,1954.11,1962.15,1949.01,1955.31,324987000
5-Sep-13,1943.66,1954.21,1937.82,1951.65,286744000
4-Sep-13,1929.60,1938.26,1921.93,1933.03,284190000
3-Sep-13,1934.24,1940.99,1928.09,1933.74,300059000
2-Sep-13,1925.32,1932.46,1921.01,1924.81,243988000
30-Aug-13,1918.91,1926.37,1910.37,1926.36,300930000
29-Aug-13,1892.03,1914.90,1891.59,1907.54,301695000
28-Aug-13,1862.51,1885.35,1861.56,1884.52,378293000
27-Aug-13,1883.71,1896.63,1881.44,1885.84,409263000
26-Aug-13,1876.59,1890.38,1876.59,1887.86,316295000
23-Aug-13,1861.58,1876.14,1854.67,1870.16,374962000
22-Aug-13,1847.94,1858.50,1838.52,1849.12,425947000
21-Aug-13,1891.01,1894.74,1863.60,1867.46,411235000
20-Aug-13,1910.30,1923.42,1885.93,1887.85,350350000
19-Aug-13,1917.32,1918.71,1909.80,1917.64,302122000
16-Aug-13,1903.72,1927.59,1901.70,1920.11,348501000
14-Aug-13,1912.59,1925.10,1908.92,1923.91,363325000
13-Aug-13,1893.42,1913.03,1890.78,1913.03,362604000
12-Aug-13,1878.50,1894.42,1878.33,1884.83,297512000
9-Aug-13,1884.57,1888.79,1876.07,1880.71,283474000
8-Aug-13,1884.58,1896.07,1879.13,1883.97,338167000
7-Aug-13,1892.47,1895.50,1878.33,1878.33,312431000
6-Aug-13,1914.06,1914.06,1895.87,1906.62,294648000
5-Aug-13,1920.83,1925.60,1915.69,1916.22,233985000
2-Aug-13,1936.26,1939.28,1920.98,1923.38,298151000
1-Aug-13,1916.56,1925.32,1906.74,1920.74,336061000
31-Jul-13,1915.47,1920.60,1910.82,1914.03,384141000
30-Jul-13,1901.88,1917.11,1900.54,1917.05,366881000
29-Jul-13,1908.66,1912.57,1899.02,1899.89,337585000
26-Jul-13,1912.05,1915.97,1902.47,1910.81,320157000
25-Jul-13,1906.57,1913.91,1904.44,1909.61,311996000
24-Jul-13,1904.07,1914.41,1901.15,1912.08,322150000
23-Jul-13,1890.55,1904.15,1885.57,1904.15,352401000
22-Jul-13,1880.81,1894.41,1873.17,1880.35,356943000
19-Jul-13,1880.44,1881.40,1861.43,1871.41,319619000
18-Jul-13,1883.07,1885.01,1870.78,1875.48,380291000
17-Jul-13,1871.29,1894.70,1856.55,1887.49,382916000
16-Jul-13,1875.53,1875.68,1860.37,1866.36,303329000
15-Jul-13,1870.26,1877.46,1847.82,1875.16,330028000
12-Jul-13,1873.66,1873.66,1863.40,1869.98,265985000
11-Jul-13,1840.34,1877.60,1840.34,1877.60,331465000
10-Jul-13,1835.94,1836.91,1818.94,1824.16,267902000
9-Jul-13,1828.63,1831.35,1815.03,1830.35,257900000
8-Jul-13,1830.81,1840.57,1809.72,1816.85,303581000
5-Jul-13,1848.97,1857.39,1828.75,1833.31,285635000
4-Jul-13,1830.49,1840.38,1825.62,1839.14,313015000
3-Jul-13,1854.29,1860.46,1823.10,1824.66,405796000
2-Jul-13,1861.26,1867.18,1850.29,1855.02,483156000
1-Jul-13,1851.57,1866.63,1850.03,1855.73,220875000
28-Jun-13,1844.60,1864.09,1844.60,1863.32,251085000
27-Jun-13,1809.55,1839.52,1809.40,1834.70,286261000
26-Jun-13,1799.74,1799.74,1772.49,1783.45,296935000
25-Jun-13,1790.33,1807.62,1770.53,1780.63,332240000
24-Jun-13,1821.22,1821.22,1798.98,1799.01,220936000
21-Jun-13,1806.40,1823.99,1806.02,1822.83,290458000
20-Jun-13,1864.37,1873.18,1844.41,1850.49,355761000
19-Jun-13,1899.50,1899.50,1883.41,1888.31,279751000
18-Jun-13,1887.72,1900.63,1872.70,1900.62,278589000
17-Jun-13,1889.45,1897.70,1878.40,1883.10,264448000
14-Jun-13,1895.77,1896.60,1881.50,1889.24,279281000
13-Jun-13,1905.10,1911.04,1881.24,1882.73,306431000
12-Jun-13,1913.60,1921.54,1907.29,1909.91,253381000
11-Jun-13,1933.10,1933.34,1910.05,1920.68,288159000
10-Jun-13,1927.19,1934.92,1923.59,1932.70,271732000
7-Jun-13,1953.83,1954.82,1923.84,1923.85,341120000
5-Jun-13,1988.94,1989.29,1959.19,1959.19,340500000
4-Jun-13,1998.38,1999.73,1979.42,1989.51,334899000
3-Jun-13,1993.11,2000.56,1989.51,1989.57,333503000
31-May-13,2009.25,2013.29,2000.82,2001.05,397505000
30-May-13,1999.83,2008.23,1997.84,2000.10,435686000
29-May-13,1993.69,2009.43,1992.68,2001.20,362632000
28-May-13,1983.58,1991.20,1978.89,1986.22,311410000
27-May-13,1974.59,1984.13,1971.53,1979.97,256075000
24-May-13,1979.35,1979.93,1961.59,1973.45,273551000
23-May-13,1985.91,1991.35,1969.19,1969.19,342935000
22-May-13,1991.76,1998.70,1987.23,1993.83,326447000
21-May-13,1994.02,1995.10,1976.17,1981.09,245783000
20-May-13,1990.36,1991.27,1982.43,1982.43,274386000
16-May-13,1980.03,1991.98,1980.03,1986.81,322202000
15-May-13,1971.96,1972.44,1963.52,1971.26,246959000
14-May-13,1954.39,1972.50,1954.13,1968.83,328475000
13-May-13,1936.86,1948.70,1935.57,1948.70,251571000
10-May-13,1975.48,1975.48,1944.75,1944.75,283839000
9-May-13,1963.61,1982.32,1961.50,1979.45,332552000
8-May-13,1961.73,1964.08,1952.38,1956.45,337936000
7-May-13,1962.28,1962.87,1951.27,1954.35,299864000
6-May-13,1977.44,1983.64,1960.14,1961.48,294945000
3-May-13,1967.88,1968.04,1953.40,1965.71,312534000
2-May-13,1961.67,1966.68,1954.28,1957.21,349693000
30-Apr-13,1947.07,1967.06,1946.99,1963.95,403075000
29-Apr-13,1948.87,1948.97,1934.68,1940.70,266047000
26-Apr-13,1949.92,1951.86,1942.37,1944.56,280158000
25-Apr-13,1937.88,1951.66,1935.81,1951.60,334963000
24-Apr-13,1931.06,1939.35,1921.03,1935.31,341103000
23-Apr-13,1924.43,1924.79,1908.77,1918.63,260475000
22-Apr-13,1903.97,1926.31,1901.98,1926.31,258759000
19-Apr-13,1899.35,1910.24,1888.30,1906.75,331260000
18-Apr-13,1916.55,1919.53,1900.05,1900.06,343475000
17-Apr-13,1934.61,1934.82,1910.78,1923.84,415255000
16-Apr-13,1900.18,1926.65,1896.69,1922.21,393055000
15-Apr-13,1916.06,1927.72,1907.35,1920.45,332949000
12-Apr-13,1954.22,1956.21,1919.90,1924.23,407383000
11-Apr-13,1944.53,1949.80,1926.54,1949.80,386577000
10-Apr-13,1933.73,1939.19,1923.43,1935.58,320151000
9-Apr-13,1918.13,1934.74,1901.96,1920.74,356632000
8-Apr-13,1927.04,1933.05,1918.69,1918.69,313345000
5-Apr-13,1948.33,1952.10,1916.77,1927.23,372650000
4-Apr-13,1963.39,1965.19,1938.89,1959.45,415397000
3-Apr-13,1990.71,1992.40,1972.02,1983.22,396383000
2-Apr-13,1996.81,2001.78,1973.27,1986.15,496114000
1-Apr-13,2009.94,2010.15,1994.54,1995.99,269152000
29-Mar-13,2007.12,2013.21,2003.96,2004.89,341599000
28-Mar-13,1989.70,1995.31,1985.45,1993.52,367681000
27-Mar-13,1991.91,1996.56,1973.72,1993.44,362611000
26-Mar-13,1976.81,1990.23,1975.60,1983.70,298848000
25-Mar-13,1968.85,1981.75,1968.14,1977.67,276299000
22-Mar-13,1949.03,1956.33,1946.05,1948.71,259616000
21-Mar-13,1969.30,1973.26,1950.82,1950.82,262864000
20-Mar-13,1969.19,1978.17,1959.40,1959.41,332896000
19-Mar-13,1978.41,1989.46,1973.23,1978.56,326790000
18-Mar-13,1974.71,1982.92,1968.18,1968.18,304266000
15-Mar-13,2009.71,2009.71,1985.91,1986.50,307400000
14-Mar-13,2000.07,2002.13,1978.57,2002.13,330920000
13-Mar-13,1994.79,1999.73,1988.19,1999.73,353043000
12-Mar-13,2006.84,2007.44,1990.17,1993.34,390221000
11-Mar-13,2000.57,2006.30,1982.38,2003.35,398284000
8-Mar-13,2001.97,2007.37,1994.25,2006.01,312058000
7-Mar-13,2018.63,2018.63,1998.29,2004.40,386477000
6-Mar-13,2033.17,2033.89,2016.65,2020.74,395368000
5-Mar-13,2022.41,2031.65,2016.60,2016.61,491944000
4-Mar-13,2028.55,2029.32,2011.09,2013.15,357436000
28-Feb-13,2019.05,2030.85,2016.15,2026.49,421957000
27-Feb-13,2008.94,2014.96,1999.65,2004.04,417073000
26-Feb-13,1993.12,2005.86,1991.96,2000.01,433409000
25-Feb-13,2022.51,2022.77,2008.78,2009.52,338228000
22-Feb-13,2007.34,2029.44,2006.59,2018.89,409122000
21-Feb-13,2014.50,2021.24,2010.91,2015.22,391185000
20-Feb-13,1997.04,2024.64,1995.31,2024.64,407731000
19-Feb-13,1981.96,1990.09,1979.85,1985.83,344264000
18-Feb-13,1979.42,1985.41,1973.65,1981.91,420692000
15-Feb-13,1981.06,1982.76,1976.12,1981.18,598838000
14-Feb-13,1977.42,1986.14,1972.80,1979.61,336033000
13-Feb-13,1952.86,1976.07,1950.58,1976.07,331012000
12-Feb-13,1958.46,1958.65,1943.63,1945.79,307482000
8-Feb-13,1930.00,1955.86,1929.81,1950.90,291212000
7-Feb-13,1939.42,1946.67,1931.10,1931.77,412163000
6-Feb-13,1943.33,1944.44,1935.44,1936.19,349220000
5-Feb-13,1936.92,1944.00,1928.75,1938.18,366687000
4-Feb-13,1968.95,1969.13,1952.83,1953.21,345360000
1-Feb-13,1964.75,1966.54,1942.44,1957.79,385886000
31-Jan-13,1960.78,1965.92,1954.53,1961.94,399576000
30-Jan-13,1961.92,1967.29,1950.67,1964.43,523257000
29-Jan-13,1946.11,1958.88,1944.81,1955.96,465008000
28-Jan-13,1940.33,1943.49,1930.37,1939.71,349465000
25-Jan-13,1966.40,1966.83,1934.89,1946.69,401830000
24-Jan-13,1970.85,1980.03,1960.75,1964.48,558392000
23-Jan-13,2003.37,2008.06,1980.41,1980.41,491355000
22-Jan-13,1986.58,1999.35,1981.88,1996.52,553441000
21-Jan-13,1987.96,1991.98,1972.64,1986.86,446596000
18-Jan-13,1987.65,1988.47,1976.72,1987.85,583334000
17-Jan-13,1983.67,1986.34,1964.62,1974.27,828725000
16-Jan-13,1988.44,1996.46,1970.01,1977.45,457617000
15-Jan-13,2006.89,2016.37,1983.74,1983.74,546219000
14-Jan-13,1993.82,2007.04,1989.24,2007.04,454751000
11-Jan-13,2017.38,2017.92,1984.16,1996.67,472562000
10-Jan-13,1993.87,2008.47,1988.04,2006.80,500778000
9-Jan-13,2001.98,2007.72,1989.48,1991.81,607580000
8-Jan-13,2003.22,2009.99,1997.91,1997.94,493727000
7-Jan-13,2012.15,2014.00,1996.47,2011.25,536219000
4-Jan-13,2017.88,2018.63,2001.53,2011.94,378862000
3-Jan-13,2041.24,2042.48,2018.49,2019.41,491014000
2-Jan-13,2013.74,2033.66,2012.30,2031.10,364079000
28-Dec-12,1984.84,2002.67,1984.84,1997.05,302926000
27-Dec-12,1979.46,1987.91,1971.53,1987.35,376071000
26-Dec-12,1992.10,2000.92,1982.25,1982.25,457994000
24-Dec-12,1984.18,1985.49,1980.55,1981.82,348173000
21-Dec-12,2004.61,2004.67,1976.09,1980.42,553671000
20-Dec-12,2002.11,2006.08,1991.81,1999.50,421933000
18-Dec-12,1990.72,1993.09,1979.22,1993.09,454272000
17-Dec-12,1993.18,1999.38,1981.13,1983.07,366677000
14-Dec-12,1989.42,1999.65,1985.19,1995.04,350496000
13-Dec-12,1976.18,2002.78,1976.18,2002.77,421459000
12-Dec-12,1972.33,1975.44,1966.91,1975.44,459714000
11-Dec-12,1962.52,1965.68,1956.75,1964.62,404827000
10-Dec-12,1965.71,1970.19,1955.39,1957.42,367565000
7-Dec-12,1953.17,1963.06,1952.83,1957.45,413445000
6-Dec-12,1948.55,1955.07,1946.03,1949.62,345316000
5-Dec-12,1933.45,1949.70,1930.15,1947.04,492575000
4-Dec-12,1932.66,1938.28,1928.09,1935.18,294802000
3-Dec-12,1937.28,1944.75,1933.67,1940.02,314887000
30-Nov-12,1932.71,1941.84,1927.98,1932.90,337273000
29-Nov-12,1922.86,1935.10,1922.51,1934.85,388790000
28-Nov-12,1916.31,1916.76,1906.20,1912.78,408907000
27-Nov-12,1917.14,1930.24,1913.97,1925.20,588281000
26-Nov-12,1918.01,1918.11,1905.95,1908.51,276751000
23-Nov-12,1901.73,1911.33,1894.58,1911.33,329950000
22-Nov-12,1894.66,1903.27,1893.18,1899.50,412816000
21-Nov-12,1895.72,1899.60,1878.25,1884.04,380800000
20-Nov-12,1896.58,1897.56,1886.34,1890.18,372345000
19-Nov-12,1869.76,1884.11,1869.23,1878.10,349357000
16-Nov-12,1865.81,1872.69,1856.81,1860.83,465049000
15-Nov-12,1870.29,1875.49,1859.79,1870.72,450852000
14-Nov-12,1891.45,1895.48,1880.61,1894.04,533942000
13-Nov-12,1904.19,1904.97,1881.85,1889.70,494879000
12-Nov-12,1899.30,1903.81,1892.68,1900.87,473260000
9-Nov-12,1893.09,1907.57,1879.06,1904.41,636225000
8-Nov-12,1912.64,1918.69,1905.62,1914.41,659652000
7-Nov-12,1933.79,1937.55,1916.81,1937.55,556714000
6-Nov-12,1911.83,1928.17,1908.49,1928.17,545831000
5-Nov-12,1905.46,1914.38,1903.32,1908.22,343425000
2-Nov-12,1920.55,1921.98,1915.11,1918.72,441214000
1-Nov-12,1903.57,1904.99,1887.56,1898.44,402382000
31-Oct-12,1912.83,1918.40,1909.08,1912.06,397245000
30-Oct-12,1894.05,1913.52,1893.75,1899.58,334133000
29-Oct-12,1901.83,1905.22,1884.77,1891.52,371725000
26-Oct-12,1917.64,1921.25,1890.15,1891.43,437521000
25-Oct-12,1906.91,1924.51,1904.95,1924.50,438066000
24-Oct-12,1907.16,1922.02,1901.62,1913.96,564642000
23-Oct-12,1943.79,1944.38,1926.81,1926.81,538988000
22-Oct-12,1910.98,1942.64,1910.23,1941.59,458102000
19-Oct-12,1954.33,1958.64,1938.96,1943.84,383230000
18-Oct-12,1960.39,1963.53,1954.10,1959.12,494959000
17-Oct-12,1955.78,1965.53,1949.71,1955.15,499782000
16-Oct-12,1942.51,1944.22,1931.09,1941.54,538401000
15-Oct-12,1927.82,1937.15,1921.32,1925.59,567910000
12-Oct-12,1937.85,1940.32,1927.39,1933.26,398787000
11-Oct-12,1934.49,1949.74,1919.82,1933.09,464109000
10-Oct-12,1961.90,1962.72,1948.22,1948.22,449389000
9-Oct-12,1982.09,1992.32,1979.00,1979.04,516873000
8-Oct-12,1994.05,1994.05,1979.24,1981.89,508308000
5-Oct-12,2004.62,2007.84,1991.21,1995.17,681223000
4-Oct-12,1998.73,1998.99,1983.03,1992.68,596926000
2-Oct-12,1998.52,2003.63,1995.12,1996.03,496277000
28-Sep-12,2000.01,2000.01,1988.41,1996.21,678168000
27-Sep-12,1969.65,1991.26,1969.60,1988.70,693724000
26-Sep-12,1973.11,1986.28,1968.85,1980.44,1209791000
25-Sep-12,1994.08,2004.26,1988.88,1991.41,528994000
24-Sep-12,1996.42,2005.45,1977.70,2003.44,482969000
21-Sep-12,2000.05,2005.11,1991.56,2002.37,649195000
20-Sep-12,1997.65,2004.54,1987.94,1990.33,618389000
19-Sep-12,2000.20,2012.74,1993.91,2007.88,959922000
18-Sep-12,1998.30,2005.73,1995.83,2004.96,855269000
17-Sep-12,2005.54,2011.50,1997.79,2002.35,881693000
14-Sep-12,1994.42,2008.97,1991.13,2007.58,1023863000
